"created_at","user_id","screen_name","status_id","full_text"
"Tue Sep 14 12:30:01 +0000 2021","1205557554442575878","mrcaseb","1437755512695754752","Today I saw that @FiveThirtyEight has a higher elo value for Big Ben than for Russell Wilson (which surprised me), so I decided to look at the data and plot current QB values in elo points including the changes after week 1. Look at Aaron Rodgers' drop off... 
#nflverse https://t.co/QLQlZwnNH3"
"Sat Sep 18 16:58:15 +0000 2021","1209594095422902272","Mike_Lounsberry","1439272567819362304","#nflverse https://t.co/kqI9mmCG9O"
"Tue Sep 21 12:46:50 +0000 2021","1210634054682468352","Cooper_DFF","1440296462282199056","Pace and efficiency charts updated with week 2 stats #nflverse https://t.co/G7cfCWAius"
"Tue Sep 14 14:58:11 +0000 2021","1241814552","thomas_mock","1437792802495139852","A more realistic use-case of the gtExtras::gt_plt_bullet() inside a {gt} table below. The core table is ~8 lines of code.

Several high-profile QBs struggled in Wk 1, 2021 (dropped &gt; 32 %-points from 2020).

Data: @ESPNStatsInfo &amp; #nflverse 

#rstats Code: https://t.co/1UQikNjFnx https://t.co/OlKMjwwdKu"
"Fri Sep 17 17:29:49 +0000 2021","1241814552","thomas_mock","1438918124733095937","@tejfbanalytics @LeeSharpeNFL Ooh nice!

Note that {nflreadr} now is the ""better"" method of getting Lee's data.

#nflverse

https://t.co/eFFO6qKrAc"
"Thu Sep 16 22:18:00 +0000 2021","1245494219290152970","MafiaNumbers","1438628260015902725","Yearly reminder of Josh Allen's dominance against the Miami Dolphins 🔥

Data: @nflfastR | #nflverse https://t.co/g4r9a9i7mF"
"Tue Sep 14 15:04:21 +0000 2021","1265089805848846341","mnpykings","1437794355616653314","Time to overreact to small sample sizes! Will be posting the defensive efficiency charts each week again this season. Although these values may not fully stabilize until ~wk7, they are still fun to look at. Bonus internet points to anyone who can find the Chargers logo
#nflverse https://t.co/UXk1rJMCDb"
"Fri Sep 17 12:45:00 +0000 2021","1294368617635762180","SportfolioKings","1438846447571582976","we summarized the public 'overreaction' narratives for every NFL team following week 1 + how these perceptions have helped move week 2 spreads, using last week's 'lookahead line' and the spring preseason line as proxies 🤓

#nflverse https://t.co/tY5QPeA9xZ"
"Sun Sep 19 13:15:00 +0000 2021","1365340156069306371","deepvaluebettor","1439578773507166214","NFL week 2 summary of where bettors are putting cash to work 🏈🤑🎯

#nflverse #rstats #gamblingtwitter https://t.co/6nE4tmghTd"
"Thu Sep 16 12:47:14 +0000 2021","1369000075666591745","cdvalenti","1438484624196489228","How big is your Quarterback's DICK? Introducing the Demonstration of Innate Confidence and Killer-instinct, aka DICK size. It ranks QBs by their Air Yards per attempt and Pass TDs per game. https://t.co/16Ray3N1Px

Data: #nflverse https://t.co/Y1b6EOFzEo"
