"created_at","user_id","screen_name","status_id","full_text"
"Sun Aug 29 15:18:00 +0000 2021","839942645883551744","_TanHo","1431999583354302470","#nflverse 2"
"Sun Aug 29 15:26:59 +0000 2021","839942645883551744","_TanHo","1432001842687397898","#nflverse three"
"Sun Aug 29 16:11:33 +0000 2021","839942645883551744","_TanHo","1432013061209133063","@ZachFeldman3 pew pew pew #nflverse"
"Sun Aug 29 16:15:25 +0000 2021","839942645883551744","_TanHo","1432014031171227652","@ZachFeldman3 this is your just deserts for replying muahaha #nflverse"
"Sun Aug 29 16:18:27 +0000 2021","839942645883551744","_TanHo","1432014795776069633","@ZachFeldman3 and another! #nflverse"
