"created_at","user_id","screen_name","status_id","full_text"
"Thu Sep 02 00:15:27 +0000 2021","1370449271540043776","_pranavrajaram","1433222001024438273","Not enough people realize that Jake Bailey is on his way to becoming the Patrick Mahomes of #nflverse punting graphs https://t.co/ufX7bQnKz9"
"Thu Sep 02 00:44:54 +0000 2021","1209594095422902272","Mike_Lounsberry","1433229409616547841","Ok sorry, after some outside input, it's 47 now. In addition to those 47, the table will also include who downed the punt (team-player number-player name) and long snapper (LS number-LS name) courtesy of the play description on @nflfastR so expect LS data as well! #nflverse https://t.co/EG5EnjAGCp https://t.co/5gtlQmmTck"
"Thu Sep 02 04:44:34 +0000 2021","732008980923305985","Drezdan_Dale","1433289724261658624","Since 2016, of the top 24 ppr fantasy RBs each season, 101 of 120 have received 2.5 or more targets per game… which is 84% 🤯

Targets play a major factor for RB’s Fantasy Production

(Minimum 8 games played; ranked by ppr ppg)

#nflverse #FantasyFootball https://t.co/QfM52Wv3Lu"
"Sun Aug 29 23:26:42 +0000 2021","1034447195368505344","CowboysStats","1432122566332887040","Dak Prescott: The official QB of #nflverse"
"Sun Aug 29 23:29:42 +0000 2021","1034447195368505344","CowboysStats","1432123324847599618","I just got off the phone with #nflverse officials and they've assured me all non-Dak QBs have been removed from their various platforms"
"Sun Aug 29 23:32:02 +0000 2021","1034447195368505344","CowboysStats","1432123911391559690","In our conversation, Ben Baldwin was particularly shocked to learn that Russell Wilson was still part of #nflverse. Said he would correct this immediately"
"Wed Sep 01 16:08:04 +0000 2021","1151956481887100936","JHamptAnalytics","1433099344329285641","We need more punter graphs in #nflverse https://t.co/WnnCZOdz0I"
"Fri Aug 27 16:44:54 +0000 2021","1194759040657551361","tejfbanalytics","1431296676891963396","jameis winston's interception numbers are misleading because he usually throws interceptions in low expected points situations anyways (i.e. 3rd and long, not in scoring position, etc.) #nflverse https://t.co/H0ocG20Yk9"
"Tue Aug 31 20:27:46 +0000 2021","1194759040657551361","tejfbanalytics","1432802313773764612","since we're all looking at how quarterbacks do in pure passing situations, here's how each quarterback has done dropping back when their expected pass % is greater than 70% #nflverse https://t.co/qUuyKB1spV"
"Mon Aug 30 18:06:25 +0000 2021","1205557554442575878","mrcaseb","1432404354745700354","That's correct. WOPR,RACR and some other variables have been added to the nflfastR player stats function. The weekly version can be loaded using nflreadr. Season summaries require the download of the pbp and running `calculate_player_stats` with the option `weekly=FALSE`#nflverse https://t.co/jrQt0mBz0m https://t.co/zWhG600qOu"
"Mon Aug 30 19:12:22 +0000 2021","1205557554442575878","mrcaseb","1432420950763528195","Currently revisiting SIS passing accuracy data which includes On Target Percentage Above Average (OTAA) split by area of the field. And whelp Carson Wentz in 2020 was....different. 
#nflverse https://t.co/2ag2nYZ9u1"
