"created_at","user_id","screen_name","status_id","full_text"
"Tue Oct 12 01:59:54 +0000 2021","2836111214","LeeSharpeNFL","1447743800273559558","My games data has been updated to identify Rich Bisaccia as the Raiders head coach for the remaining 2021 games rather than Jon Gruden. #nflverse 

Good riddance."
"Tue Oct 12 03:29:44 +0000 2021","1371650306732351491","BabhBear","1447766409178714113","These Bears are running the ball well, even compared to previous ones. However, you can see only 1 team actually had a positive EPA/play running the ball since 2000. In fact, only above league average 5x since 2000.  

#nflverse https://t.co/IrsawarnFX"
"Tue Oct 12 04:40:16 +0000 2021","28839666","goodfriendadam","1447784157044695040","Simple receiver version of the typical QB scatterplot. I normally do this in Python but it does look a lot nicer coming out of R. I'm learning!

#nflverse https://t.co/nKEldcdfzf"
"Mon Oct 04 17:28:43 +0000 2021","1034447195368505344","CowboysStats","1445078440944754691","@danmorse_ @mrcaseb i support the #nflverse because it's brave enough to state publicly that sam darnold is bad"
"Mon Oct 04 00:05:03 +0000 2021","1081617957439049729","ThePuntRunts","1444815794249023490","Your weekly pending-SNF-and-MNF punter EPA rankings!

🦵JACK FOX IS BACK FOLKS soak it in #OnePride 
🦵Bojo continues to be a brilliant signing
🦵Youngsters Logan Cooke and AJ Cole III are thriving
🦵Michael Dickson quietly climbing after a rocky start

#nflverse https://t.co/odMcOYqdtk"
"Mon Oct 04 15:46:22 +0000 2021","1194759040657551361","tejfbanalytics","1445052683308584961","through the first four weeks of the season, no one has had a higher average depth of target on completed passes than lamar jackson #nflverse https://t.co/kTTEeSdFI6"
"Mon Oct 04 18:52:16 +0000 2021","1205557554442575878","mrcaseb","1445099469457006596","I have been bullied by @PFF_Moo to add an NFL team tiers function to the #nflverse. A first draft is built into nflplotR. Here’s how it looks like
https://t.co/fjVhzsLVWj"
"Tue Oct 05 15:01:26 +0000 2021","1205557554442575878","mrcaseb","1445403763326468098","The #nflverse when GitHub Actions aren't working https://t.co/a7vthgT2v9"
"Mon Oct 11 15:18:20 +0000 2021","1205557554442575878","mrcaseb","1447582343959654402","The #nflverse package nflplotR just got a nice update including a new ggplot2 geom for player headshots.
The only requirement is the player gsis ID and the geom will take care of the correct headshot. 
Details: https://t.co/n9UeclC8IA
cc: @_TanHo who asked me to add this feature https://t.co/bv5mAjbDCh"
"Tue Oct 05 17:12:42 +0000 2021","1209594095422902272","Mike_Lounsberry","1445436800131080194","Efficiency when using pass/run in the redzone, Weeks 1-4.

Data: @nflfastR 

#nflverse https://t.co/uu7OIOUgzY"
"Tue Oct 05 12:09:08 +0000 2021","1210634054682468352","Cooper_DFF","1445360404784365571","Pace and efficiency charts through week 4 - I think that Chiefs OL might be figuring things out.

#nflverse https://t.co/9UaPLpnOqY"
"Wed Oct 06 01:10:26 +0000 2021","1369000075666591745","cdvalenti","1445557025014837256","Week 4 of NFL QB DICK Size... Scoring each QB by their Air Yards and Passing Touchdowns. Now includes week to week DICK movement. 

#nflverse #python #matplotlib https://t.co/MvRuCFmgwn"
"Wed Oct 06 01:30:15 +0000 2021","1369000075666591745","cdvalenti","1445562013774540802","Week 4 Defensive EPA/P removing turnovers... Is the Cowboys defense for real or just benefiting from early season turnover luck? Red color in the DIFF column means defensive success heavily relies on turnovers. #python #matplotlib 

Data: #nflverse https://t.co/BtmhWiKffl"
"Fri Oct 08 01:13:43 +0000 2021","1369000075666591745","cdvalenti","1446282625975521285","Do teams that run well also run more often? Not always. Comparing each team's Run EPA/P and Run rate.

Data: #nflverse https://t.co/kTULAYNflT"
"Thu Oct 07 02:06:58 +0000 2021","1371650306732351491","BabhBear","1445933640844824578","Since Justin Fields is now the starter it is time to monitor his EPA journey. It's off to a slow start ;) 
#nflverse

@tejfbanalytics Thanks for the tutorial on this one. https://t.co/puRX0dFJZr"
"Sun Oct 10 01:58:45 +0000 2021","1371650306732351491","BabhBear","1447018737249439748","Checking out some PFF Play Action data before LV/CHI game: 

Derek Carr is using almost no play action yardage to support his league leading pass yards and getting no help from his run game either.

#nflverse https://t.co/UTg34aqceK"
"Tue Oct 12 03:29:44 +0000 2021","1371650306732351491","BabhBear","1447766409178714113","These Bears are running the ball well, even compared to previous ones. However, you can see only 1 team actually had a positive EPA/play running the ball since 2000. In fact, only above league average 5x since 2000.  

#nflverse https://t.co/IrsawarnFX"
"Tue Oct 05 00:47:59 +0000 2021","1424719123","danmorse_","1445188987044306944","@CowboysStats @adriancm93 Wow @CowboysStats might be the biggest Mike McCarthy fan in the #nflverse"
"Mon Oct 04 15:59:37 +0000 2021","1433130120945020929","YinzsideTheGame","1445056019063791629","Through 4 weeks, the worst performing QB in the AFC North has been Ben Roethlisberger, and by a wide margin. Burrow, Jackson, and Mayfield have put together a body of impressive work despite some hiccups here and there. #nflverse https://t.co/wAcQF6dT8Q"
"Mon Oct 04 18:08:28 +0000 2021","1433130120945020929","YinzsideTheGame","1445088445693677584","Some progress here for the #Steelers on their first down play calls yesterday. Averaged a gain of 4.4 yards. 5 of a possible 25 plays were for either no gain or negative yardage. 10 runs, 15 pass. 
Avg. EPA on runs: .00672
Avg. EPA on pass: -.027
#nflverse https://t.co/R9yBGw15ap"
"Mon Oct 04 18:11:26 +0000 2021","1433130120945020929","YinzsideTheGame","1445089192510464003","#Steelers had a marked improvement in running the ball against the #Packers yesterday. Best run came through the ends, but most attempts seemed to be behind the guards. #nflverse https://t.co/xVlanGK7Lc"
"Tue Oct 05 17:39:58 +0000 2021","1442936984402632704","KFL_analytics","1445443661559263234","The KFL analytics blog is up! https://t.co/0FViih9CKE

Check out the full write up on expected wins and luck in the KFL. I'll tweet some interesting findings over the next couple days. Data tables to search and a year by year review using expected wins. #ffverse #KFL #nflverse"
"Mon Oct 04 16:54:48 +0000 2021","2271883289","Tucker_TnL","1445069905531846660","The NE offense has lost nearly an entire win worth of win probability on turnovers, almost 20 percentage points more than any Pats team through four weeks in the #nflverse era.

https://t.co/awzuROXh1R https://t.co/UqZBnaf1ue https://t.co/JHxqQWChql"
"Thu Oct 07 01:13:39 +0000 2021","2271883289","Tucker_TnL","1445920221236060166","Hi, I just received my monthly charge of $60 from Heroku that keeps the database running on https://t.co/180MPXn68r.

If you enjoy the site, please consider becoming a monthly Patron (even $1/month helps!) to help cover the overhead costs.

#nflverse

https://t.co/3vgfU0K2QQ https://t.co/v4GNTtrfmn"
"Wed Oct 06 18:10:43 +0000 2021","242557699","Cardanski0","1445813785516781570","NFL Efficiency Charts updated through week 4

KC breaking the axes on the offensive metrics chart, but their defense has allowed the most total EPA against, including 50%+ success rates rushing AND passing. 

#tableau #nflverse https://t.co/l1knyZC8N4"
"Tue Oct 12 01:59:54 +0000 2021","2836111214","LeeSharpeNFL","1447743800273559558","My games data has been updated to identify Rich Bisaccia as the Raiders head coach for the remaining 2021 games rather than Jon Gruden. #nflverse 

Good riddance."
"Tue Oct 12 04:40:16 +0000 2021","28839666","goodfriendadam","1447784157044695040","Simple receiver version of the typical QB scatterplot. I normally do this in Python but it does look a lot nicer coming out of R. I'm learning!

#nflverse https://t.co/nKEldcdfzf"
"Wed Oct 06 13:43:43 +0000 2021","29360193","davisj2007","1445746593190219783","We're through Week 4 and the model has finally learned that the @steelers are probably awful 😢 

Full season proj are in line with other systems, but my model doesn't love the @BuffaloBills, with slightly more than half the prob of a SB win compared to @FiveThirtyEight #nflverse https://t.co/2zq0HR3AuR https://t.co/l40Cs2XFNx"
"Wed Oct 06 13:43:45 +0000 2021","29360193","davisj2007","1445746603013259264","On a weekly projection level, the model did a nice job of picking winners last week, though it was overconfident on the wrong games - looking at you @MiamiDolphins, and I need to revisit the weight of pre-season team strength estimates, but here are this week's picks #nflverse https://t.co/MZA3QYfHo8"
"Wed Oct 06 13:43:47 +0000 2021","29360193","davisj2007","1445746611569586188","Last but not least, team strength estimates #nflverse https://t.co/o1YfVEfDiF"
"Tue Oct 05 15:39:19 +0000 2021","303593909","itsdanpearson","1445413296690053130","#Giants 3/3 on 3rd down to Golladay, still throwing behind the maker too much!

2021 season, after 4 games:
-Throw behind marker: 3/13 (23%)
-Throw at marker: 3/9 (33%)
-Throw past marker: 10/12 (83%)
@nflfastR #RStats #nflverse https://t.co/TPSq4pGqai"
"Wed Oct 06 00:14:50 +0000 2021","303593909","itsdanpearson","1445543031550013442","Week 4 WR/TE Market Share Reports!📈📉🏈

-Sensing a connection w/ Fields &amp; Mooney; led CHI in targets during Fields W2 cameo 😍
-Reek rebounds big, McLaurin certified weekly WR1 lock 🔐
-Love Kittle's workload, hate the production🤷‍♂️
Data: @nflfastR #RStats #nflverse https://t.co/kXXANQJNYa"
"Wed Oct 06 00:14:51 +0000 2021","303593909","itsdanpearson","1445543038302842882","2021 WR/TE Market Share Reports!📈📉🏈

-Will Jakobi Meyers find paydirt? 
-Target hogs separating from the pack
-Boyd getting fed w/o Higgins
-Woods staying relevant w/ TDs, but usage concerning
-Dawson Knox certainly in the TE1 conversation 
Data: @nflfastR #RStats #nflverse https://t.co/U2VkkAcWlW"
"Mon Oct 04 18:52:17 +0000 2021","3154004274","BRotoFFCasanova","1445099470912360450","Forgot that scrambles don't actually count towards RYOE so sadly Darnold doesn't make an appearance

Here's the updated leaderboard through almost 4 weeks 
Edmonds 👀

#nflverse https://t.co/vAm8DvMEzr"
"Thu Oct 07 15:04:00 +0000 2021","37262155","G_ROG","1446129186528055298","QB Adjusted EPA per Play through week 4. The Jets and Giants both got their first wins thanks to Jones and Wilson playing well above their baselines, don't expect that to hold. #nflverse https://t.co/9Kk24GdI3S"
"Mon Oct 04 16:00:26 +0000 2021","40782542","reinhurdler","1445056226405097473","After last night, Tom Brady has now played against all 32 NFL franchises.

Which has he been least efficient against? The Arizona Cardinals, of course!

Data: #nflverse https://t.co/8uKlnkJjOl"
"Tue Oct 05 15:57:00 +0000 2021","40782542","reinhurdler","1445417747484086277","Expected PPR fantasy point distributions for the four most targeted players on each team through four weeks!

Have to think there is some real opportunity to buy low on OBJ or Ridley

Data: #nflverse https://t.co/gVhaNtHFEf"
