"created_at","user_id","screen_name","status_id","full_text"
"Tue Sep 20 14:15:28 +0000 2022","911763200999251973","arjunmenon100","1572227951835447297","Here's how every NFL team's offense has performed on scripted (x-axis) &amp; non-scripted plays (y-axis) so far in 2022

#nflverse https://t.co/IjQ82r3P6W"
"Tue Sep 20 15:27:53 +0000 2022","40782542","reinhardNFL","1572246173217619971","From 1999 to 2021, teams that had a 4th quarter lead of more than 14 points were 2618-33-3 (0.987)

In the first two weeks of 2022, those teams are 14-3-1 (0.806)

Data: #nflverse"
"Tue Sep 20 15:54:00 +0000 2022","40782542","reinhardNFL","1572252745498869760","The Browns collapsed against the Jets on Sunday, giving up a 13-point lead in the last two minutes. They have now given up three of the four latest &gt;10-point leads since 1999.

Here is every team that has blown a &gt;10-point lead in the final four mins since 1999.

Data: #nflverse https://t.co/APjOCTLWtx"
"Tue Sep 20 16:34:00 +0000 2022","935526760023777280","BrunoHMioto","1572262812172406785","This Sunday we had 3 of top-20 biggest turnarounds in Win Probability in 2nd half since 2006!
For sure, Jets - Browns game is the new top-1!

#nflverse #NFL https://t.co/rjkhoXCYwo"
"Tue Sep 13 14:18:19 +0000 2022","1139018976053420032","DPRees8","1569691951129325569","Here is a look at Ravens snaps from Week 1 by personnel. #nflverse
Special thanks to @reinhardNFL for help!
Extremely heavy personnel for Ravens. https://t.co/9AnHVUghA4"
"Sat Sep 17 15:51:34 +0000 2022","1139018976053420032","DPRees8","1571164970032988161","In week 1, Ravens continued to zig while the rest of the NFL zags. 
They came out in 11 personnel only 5 times (9% - NFL low), but passed on neutral downs 68% of the time (NFL high).
#NFLVerse #RavensFlock https://t.co/Nr3csWV0ww"
"Wed Sep 14 15:00:13 +0000 2022","1194759040657551361","tejfbanalytics","1570064882535657472","bad play rate and explosive play rate for offenses for offenses in week 1

#nflverse https://t.co/7tIuUTMcKY"
"Mon Sep 12 22:53:49 +0000 2022","1433130120945020929","YinzsideTheGame","1569459294436745217","Through one week, #AFCNorth QBs struggled with accuracy (see negative values for CPOE on x-axis). Lamar, however, notably stood out with EPA per play due to positive plays both through the air and value added on the ground. #Steelers #nflverse https://t.co/3eR5GAdOqR"
"Fri Sep 16 01:19:31 +0000 2022","1433130120945020929","YinzsideTheGame","1570583124807127040","Highly suggest those in the #nflverse to check out the Next Gen Stats broadcast tonight. Higher angle feels like you are watching All 22. #TNF #NFL"
"Sun Sep 18 02:01:04 +0000 2022","1443979998453510145","rcpiv_analytics","1571318355407294467","WARNING: Pro Joe Burrow analytics tweet.

Which QBs performed better against the blitz vs drop 8 coverage last season (R = -0.16)?

#nflfastR #nflverse https://t.co/NbG4MO3rc3"
"Fri Sep 16 17:33:52 +0000 2022","1516761487","benj_robinson","1570828327845498882","@tejfbanalytics It's all #nflverse stuff!"
"Tue Sep 13 12:16:31 +0000 2022","1551486635367288832","cover2figuRes","1569661299705135113","With Week 1 of the #NFL season done and dusted, here's how teams performed relative to where they left off last season.

Let the overreactions begin!

#nflverse https://t.co/8RY3CKyCkE"
